epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,49,,,0.8671875,0.415774941444397,,
0,99,,,0.8359375,0.42501622438430786,,
0,149,,,0.90625,0.3417462110519409,,
0,199,,,0.8984375,0.26556769013404846,,
0,249,,,0.890625,0.31412339210510254,,
0,299,,,0.90625,0.2226589173078537,,
0,349,,,0.859375,0.3890145719051361,,
0,399,,,0.8828125,0.33143407106399536,,
0,429,,,,,0.8953999876976013,0.30041372776031494
1,449,,,0.890625,0.21511703729629517,,
1,499,,,0.8984375,0.2953433692455292,,
1,549,,,0.90625,0.2408428192138672,,
1,599,,,0.8828125,0.3076137900352478,,
1,649,,,0.8984375,0.24780312180519104,,
1,699,,,0.8984375,0.2245313823223114,,
1,749,,,0.9453125,0.15982747077941895,,
1,799,,,0.90625,0.2738068103790283,,
1,849,,,0.90625,0.2771095037460327,,
1,859,,,,,0.88919997215271,0.2968948185443878
2,899,,,0.9296875,0.20064695179462433,,
2,949,,,0.9296875,0.2547498345375061,,
2,999,,,0.9140625,0.2528373599052429,,
2,1049,,,0.9140625,0.2106148600578308,,
2,1099,,,0.9140625,0.185357928276062,,
2,1149,,,0.890625,0.2244383841753006,,
2,1199,,,0.921875,0.221157968044281,,
2,1249,,,0.9140625,0.28672289848327637,,
2,1289,,,,,0.9124000072479248,0.24521152675151825
3,1299,,,0.9140625,0.2359132319688797,,
3,1349,,,0.9609375,0.09189929068088531,,
3,1399,,,0.9296875,0.18919523060321808,,
3,1449,,,0.921875,0.23469486832618713,,
3,1499,,,0.9453125,0.1670634001493454,,
3,1549,,,0.96875,0.11356380581855774,,
3,1599,,,0.9375,0.20180341601371765,,
3,1649,,,0.921875,0.1956801414489746,,
3,1699,,,0.953125,0.14163342118263245,,
3,1719,,,,,0.9124000072479248,0.2518084943294525
4,1749,,,0.9609375,0.14668765664100647,,
4,1799,,,0.8828125,0.2614617943763733,,
4,1849,,,0.9453125,0.17714251577854156,,
4,1899,,,0.96875,0.09421475231647491,,
4,1949,,,0.9140625,0.18960651755332947,,
4,1999,,,0.9453125,0.13862581551074982,,
4,2049,,,0.9453125,0.2573493421077728,,
4,2099,,,0.9375,0.19648264348506927,,
4,2149,,,0.9431818127632141,0.14467526972293854,,
4,2149,,,,,0.9101999998092651,0.25379130244255066
5,2199,,,0.9765625,0.07320999354124069,,
5,2249,,,0.921875,0.16576188802719116,,
5,2299,,,0.9375,0.171791210770607,,
5,2349,,,0.8984375,0.34215494990348816,,
5,2399,,,0.9140625,0.18947283923625946,,
5,2449,,,0.9375,0.20992401242256165,,
5,2499,,,0.9375,0.12578034400939941,,
5,2549,,,0.9375,0.19320634007453918,,
5,2579,,,,,0.9172000288963318,0.243661567568779
6,2599,,,0.953125,0.12338372319936752,,
6,2649,,,0.921875,0.18480274081230164,,
6,2699,,,0.96875,0.09564464539289474,,
6,2749,,,0.9609375,0.10871604830026627,,
6,2799,,,0.9375,0.1357976347208023,,
6,2849,,,0.9140625,0.15359845757484436,,
6,2899,,,0.9453125,0.21488337218761444,,
6,2949,,,0.9609375,0.10973284393548965,,
6,2999,,,0.9609375,0.11214935034513474,,
6,3009,,,,,0.9142000079154968,0.24340277910232544
7,3049,,,0.953125,0.20870432257652283,,
7,3099,,,0.90625,0.3130556643009186,,
7,3149,,,0.96875,0.063734270632267,,
7,3199,,,0.96875,0.09723328799009323,,
7,3249,,,0.9609375,0.10192981362342834,,
7,3299,,,0.9296875,0.16650664806365967,,
7,3349,,,0.8984375,0.28344982862472534,,
7,3399,,,0.9453125,0.14143531024456024,,
7,3439,,,,,0.9182000160217285,0.24631834030151367
8,3449,,,0.96875,0.08675802499055862,,
8,3499,,,0.96875,0.08782829344272614,,
8,3549,,,0.9609375,0.08354845643043518,,
8,3599,,,0.953125,0.10919346660375595,,
8,3649,,,0.96875,0.09618942439556122,,
8,3699,,,0.9453125,0.12913043797016144,,
8,3749,,,0.9140625,0.20762109756469727,,
8,3799,,,0.9609375,0.10609057545661926,,
8,3849,,,0.9453125,0.15435272455215454,,
8,3869,,,,,0.9243999719619751,0.25332725048065186
9,3899,,,0.96875,0.11699278652667999,,
9,3949,,,0.96875,0.10629131644964218,,
9,3999,,,0.953125,0.13773992657661438,,
9,4049,,,0.984375,0.06143637001514435,,
9,4099,,,0.96875,0.11050374805927277,,
9,4149,,,0.9609375,0.14460091292858124,,
9,4199,,,0.96875,0.09153338521718979,,
9,4249,,,0.9609375,0.15529391169548035,,
9,4299,,,0.9659090638160706,0.08958559483289719,,
9,4299,,,,,0.9211999773979187,0.2606922686100006
10,4300,0.9215999841690063,0.23617006838321686,,,,
