epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,49,,,0.5625,1.0941095352172852,,
0,99,,,0.6953125,0.8558635711669922,,
0,149,,,0.6640625,0.8399248719215393,,
0,199,,,0.703125,0.7637611627578735,,
0,249,,,0.6328125,0.9145454168319702,,
0,299,,,0.6328125,0.9273394346237183,,
0,349,,,0.671875,0.8411481976509094,,
0,399,,,0.7265625,0.7261853814125061,,
0,429,,,,,0.7242000102996826,0.7462508678436279
1,449,,,0.6796875,0.8114485144615173,,
1,499,,,0.7109375,0.8989549875259399,,
1,549,,,0.7734375,0.6438325047492981,,
1,599,,,0.671875,0.7332406044006348,,
1,649,,,0.7421875,0.7502593398094177,,
1,699,,,0.8203125,0.6579993963241577,,
1,749,,,0.765625,0.6203982830047607,,
1,799,,,0.8359375,0.5104669332504272,,
1,849,,,0.7890625,0.5739582180976868,,
1,859,,,,,0.7595999836921692,0.6508806347846985
2,899,,,0.7734375,0.5840418338775635,,
2,949,,,0.8203125,0.5301852226257324,,
2,999,,,0.765625,0.6827781796455383,,
2,1049,,,0.8671875,0.447581946849823,,
2,1099,,,0.6953125,0.6017820835113525,,
2,1149,,,0.7109375,0.7297070026397705,,
2,1199,,,0.7890625,0.5361224412918091,,
2,1249,,,0.7578125,0.5969425439834595,,
2,1289,,,,,0.7483999729156494,0.659798264503479
3,1299,,,0.765625,0.6945080161094666,,
3,1349,,,0.7734375,0.5954717397689819,,
3,1399,,,0.734375,0.7190268039703369,,
3,1449,,,0.75,0.6073240041732788,,
3,1499,,,0.7890625,0.5884564518928528,,
3,1549,,,0.7734375,0.653556227684021,,
3,1599,,,0.78125,0.5785069465637207,,
3,1649,,,0.7421875,0.6473144292831421,,
3,1699,,,0.7265625,0.6747223138809204,,
3,1719,,,,,0.7853999733924866,0.5645718574523926
4,1749,,,0.7890625,0.5341347455978394,,
4,1799,,,0.765625,0.6896222829818726,,
4,1849,,,0.7890625,0.5385594964027405,,
4,1899,,,0.8515625,0.43392056226730347,,
4,1949,,,0.78125,0.6305246353149414,,
4,1999,,,0.7109375,0.7451877593994141,,
4,2049,,,0.765625,0.5546427965164185,,
4,2099,,,0.8671875,0.5106716752052307,,
4,2149,,,0.8295454382896423,0.45610541105270386,,
4,2149,,,,,0.7924000024795532,0.5611563920974731
5,2199,,,0.8125,0.548576831817627,,
5,2249,,,0.796875,0.5311406254768372,,
5,2299,,,0.7421875,0.6250176429748535,,
5,2349,,,0.765625,0.6012662053108215,,
5,2399,,,0.8359375,0.5193384885787964,,
