epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,49,,,0.6796875,0.8276554346084595,,
0,99,,,0.75,0.6736737489700317,,
0,149,,,0.796875,0.5466569662094116,,
0,199,,,0.703125,0.7124742865562439,,
0,249,,,0.7734375,0.5923302173614502,,
0,299,,,0.8359375,0.4878843426704407,,
0,349,,,0.8046875,0.4594857096672058,,
0,399,,,0.8359375,0.48599129915237427,,
0,429,,,,,0.8655999898910522,0.3719479441642761
1,449,,,0.8359375,0.4368906617164612,,
1,499,,,0.9140625,0.30075138807296753,,
1,549,,,0.8359375,0.4341638386249542,,
1,599,,,0.8828125,0.33756065368652344,,
1,649,,,0.84375,0.47503435611724854,,
1,699,,,0.859375,0.4827987551689148,,
1,749,,,0.8203125,0.4295836389064789,,
1,799,,,0.8046875,0.41177237033843994,,
1,849,,,0.8828125,0.4331188201904297,,
1,859,,,,,0.8817999958992004,0.3158791661262512
2,899,,,0.859375,0.3528001010417938,,
2,949,,,0.859375,0.4210551977157593,,
2,999,,,0.8671875,0.4122801423072815,,
2,1049,,,0.875,0.3414502739906311,,
2,1099,,,0.84375,0.38331338763237,,
2,1149,,,0.828125,0.5361509919166565,,
2,1199,,,0.828125,0.5854201316833496,,
2,1249,,,0.8828125,0.4113333821296692,,
2,1289,,,,,0.8944000005722046,0.27884402871131897
3,1299,,,0.8515625,0.3901180624961853,,
3,1349,,,0.875,0.42844927310943604,,
3,1399,,,0.890625,0.3052622675895691,,
3,1449,,,0.8828125,0.3169825077056885,,
3,1499,,,0.859375,0.44125819206237793,,
3,1549,,,0.859375,0.3697187304496765,,
3,1599,,,0.8671875,0.32212722301483154,,
3,1649,,,0.9296875,0.30669111013412476,,
3,1699,,,0.9140625,0.3548513352870941,,
3,1719,,,,,0.8992000222206116,0.2678022086620331
4,1749,,,0.859375,0.3491801619529724,,
4,1799,,,0.8515625,0.3151119351387024,,
4,1849,,,0.84375,0.42507389187812805,,
4,1899,,,0.9296875,0.23096005618572235,,
4,1949,,,0.8125,0.3675016462802887,,
4,1999,,,0.9140625,0.21978643536567688,,
4,2049,,,0.8984375,0.26519936323165894,,
4,2099,,,0.890625,0.24877367913722992,,
4,2149,,,0.8409090638160706,0.4478646516799927,,
4,2149,,,,,0.9052000045776367,0.24818676710128784
5,2199,,,0.8984375,0.32316842675209045,,
5,2249,,,0.9140625,0.2978496849536896,,
5,2299,,,0.859375,0.324734091758728,,
5,2349,,,0.890625,0.36840492486953735,,
5,2399,,,0.890625,0.2841704189777374,,
5,2449,,,0.921875,0.225524440407753,,
5,2499,,,0.8515625,0.381901353597641,,
5,2549,,,0.8828125,0.37946590781211853,,
5,2579,,,,,0.9128000140190125,0.23868317902088165
6,2599,,,0.828125,0.4407356381416321,,
6,2649,,,0.875,0.3390570282936096,,
