epoch,lr-Adam,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
6,,2549,,,0.8359375,0.4518720507621765,,
6,,2599,,,0.8671875,0.32103514671325684,,
6,,2624,,,,,0.8880000114440918,0.3067225217819214
,0.0011391664522849938,2625,,,,,,
7,,2649,,,0.921875,0.28367626667022705,,
7,,2699,,,0.859375,0.33198076486587524,,
7,,2749,,,0.875,0.270967960357666,,
7,,2799,,,0.921875,0.23158159852027893,,
7,,2849,,,0.953125,0.16753405332565308,,
7,,2899,,,0.84375,0.42260152101516724,,
7,,2949,,,0.90625,0.2933707535266876,,
7,,2999,,,0.84375,0.3593606948852539,,
7,,2999,,,,,0.8915833234786987,0.28918397426605225
,0.0014002418749137092,3000,,,,,,
8,,3049,,,0.953125,0.20131294429302216,,
8,,3099,,,0.8359375,0.3924834430217743,,
8,,3149,,,0.8359375,0.3432343602180481,,
8,,3199,,,0.8515625,0.3539575934410095,,
8,,3249,,,0.8515625,0.3333529829978943,,
8,,3299,,,0.890625,0.24820472300052643,,
8,,3349,,,0.9375,0.21953707933425903,,
8,,3374,,,,,0.8912500143051147,0.2973685562610626
,0.0016818500477615937,3375,,,,,,
9,,3399,,,0.90625,0.2489490658044815,,
9,,3449,,,0.859375,0.3557034730911255,,
9,,3499,,,0.8671875,0.3029358386993408,,
9,,3549,,,0.875,0.2818644046783447,,
9,,3599,,,0.9375,0.2656760811805725,,
9,,3649,,,0.875,0.3474615514278412,,
9,,3699,,,0.8984375,0.2520906925201416,,
9,,3749,,,0.8828125,0.3374679386615753,,
9,,3749,,,,,0.9008333086967468,0.2663699686527252
,0.00197917150751195,3750,,,,,,
10,,3799,,,0.890625,0.32403409481048584,,
10,,3849,,,0.8828125,0.3120257556438446,,
10,,3899,,,0.8984375,0.315304696559906,,
10,,3949,,,0.9375,0.2202281355857849,,
10,,3999,,,0.921875,0.17352744936943054,,
10,,4049,,,0.8359375,0.4921717047691345,,
10,,4099,,,0.8671875,0.35744550824165344,,
10,,4124,,,,,0.9074166417121887,0.25176554918289185
,0.0022871178724816676,4125,,,,,,
11,,4149,,,0.8984375,0.24516122043132782,,
11,,4199,,,0.9140625,0.2644411027431488,,
11,,4249,,,0.84375,0.39774656295776367,,
11,,4299,,,0.8984375,0.2850949168205261,,
11,,4349,,,0.8984375,0.24574115872383118,,
11,,4399,,,0.84375,0.3544189929962158,,
11,,4449,,,0.8671875,0.3702636957168579,,
11,,4499,,,0.890625,0.2500700354576111,,
11,,4499,,,,,0.8981666564941406,0.2822646498680115
,0.0026004189255656365,4500,,,,,,
12,,4549,,,0.859375,0.3292722702026367,,
12,,4599,,,0.8828125,0.3050188422203064,,
12,,4649,,,0.9375,0.24119120836257935,,
12,,4699,,,0.828125,0.4448123574256897,,
12,,4749,,,0.90625,0.3114411234855652,,
12,,4799,,,0.890625,0.34103965759277344,,
12,,4849,,,0.8671875,0.3898852467536926,,
12,,4874,,,,,0.8945833444595337,0.2849321961402893
,0.002913712809126165,4875,,,,,,
13,,4899,,,0.921875,0.216398224234581,,
13,,4949,,,0.953125,0.19630005955696106,,
13,,4999,,,0.90625,0.32335251569747925,,
13,,5049,,,0.875,0.2817893922328949,,
13,,5099,,,0.9375,0.21917563676834106,,
13,,5149,,,0.859375,0.3044913709163666,,
13,,5199,,,0.8515625,0.37683966755867004,,
13,,5249,,,0.90625,0.2824382185935974,,
13,,5249,,,,,0.9079166650772095,0.25400814414024353
,0.003221637788225324,5250,,,,,,
14,,5299,,,0.890625,0.3314152956008911,,
14,,5349,,,0.90625,0.21039316058158875,,
14,,5399,,,0.890625,0.26665449142456055,,
14,,5449,,,0.90625,0.26656490564346313,,
14,,5499,,,0.84375,0.36131978034973145,,
14,,5549,,,0.90625,0.2232193648815155,,
14,,5599,,,0.8828125,0.3367489278316498,,
14,,5624,,,,,0.9019166827201843,0.28138190507888794
,0.0035189240117573894,5625,,,,,,
15,,5649,,,0.8828125,0.26174604892730713,,
15,,5699,,,0.953125,0.2355567216873169,,
15,,5749,,,0.8359375,0.350324422121048,,
15,,5799,,,0.90625,0.24518804252147675,,
15,,5849,,,0.8359375,0.4083794355392456,,
15,,5899,,,0.9140625,0.2652134597301483,,
15,,5949,,,0.828125,0.4337649345397949,,
15,,5999,,,0.859375,0.33946311473846436,,
15,,5999,,,,,0.9069166779518127,0.2599482834339142
,0.0038004837010745243,6000,,,,,,
16,,6049,,,0.890625,0.27662068605422974,,
16,,6099,,,0.9140625,0.32851076126098633,,
16,,6149,,,0.921875,0.20225653052330017,,
16,,6199,,,0.890625,0.36356422305107117,,
16,,6249,,,0.90625,0.29353824257850647,,
16,,6299,,,0.8828125,0.33356940746307373,,
16,,6349,,,0.921875,0.24541625380516052,,
16,,6374,,,,,0.8855000138282776,0.30987635254859924
,0.004061498222610801,6375,,,,,,
17,,6399,,,0.890625,0.30324479937553406,,
17,,6449,,,0.8984375,0.2644212543964386,,
17,,6499,,,0.8984375,0.24267923831939697,,
17,,6549,,,0.8984375,0.2663365602493286,,
17,,6599,,,0.8984375,0.26996737718582153,,
17,,6649,,,0.90625,0.24606956541538239,,
17,,6699,,,0.875,0.3416307866573334,,
17,,6749,,,0.8984375,0.2919614613056183,,
17,,6749,,,,,0.8957499861717224,0.287573903799057
,0.004297500554337177,6750,,,,,,
18,,6799,,,0.9140625,0.23238353431224823,,
18,,6849,,,0.8828125,0.29155513644218445,,
18,,6899,,,0.890625,0.2648812532424927,,
18,,6949,,,0.890625,0.3042382001876831,,
18,,6999,,,0.84375,0.4210871458053589,,
18,,7049,,,0.890625,0.34862959384918213,,
18,,7099,,,0.859375,0.3580830693244934,,
18,,7124,,,,,0.8977500200271606,0.28331348299980164
19,,7125,0.9128999710083008,0.24120114743709564,,,,
