epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,49,,,0.796875,0.5726891160011292,,
0,99,,,0.7265625,0.7100324630737305,,
0,149,,,0.8203125,0.47578996419906616,,
0,199,,,0.8203125,0.4928703308105469,,
0,249,,,0.8046875,0.5086988210678101,,
0,299,,,0.8671875,0.3386397063732147,,
0,349,,,0.8828125,0.35856544971466064,,
0,399,,,0.8125,0.4659022390842438,,
0,429,,,,,0.8730000257492065,0.34506773948669434
1,449,,,0.859375,0.3264850974082947,,
1,499,,,0.9140625,0.2446615993976593,,
1,549,,,0.84375,0.3401365280151367,,
1,599,,,0.8671875,0.30129265785217285,,
1,649,,,0.859375,0.36363866925239563,,
1,699,,,0.8515625,0.45612433552742004,,
1,749,,,0.859375,0.443412184715271,,
1,799,,,0.8671875,0.3312312364578247,,
1,849,,,0.9453125,0.21626146137714386,,
1,859,,,,,0.8826000094413757,0.32717418670654297
2,899,,,0.90625,0.2854187488555908,,
2,949,,,0.8828125,0.30737701058387756,,
2,999,,,0.8984375,0.2892930507659912,,
2,1049,,,0.9140625,0.20477598905563354,,
2,1099,,,0.859375,0.3475320339202881,,
2,1149,,,0.890625,0.325076699256897,,
2,1199,,,0.921875,0.1783013939857483,,
2,1249,,,0.8984375,0.3351188600063324,,
2,1289,,,,,0.8930000066757202,0.2973083257675171
3,1299,,,0.9375,0.18230301141738892,,
3,1349,,,0.921875,0.20983415842056274,,
3,1399,,,0.8984375,0.26560178399086,,
3,1449,,,0.859375,0.3286881446838379,,
3,1499,,,0.8984375,0.2218170166015625,,
3,1549,,,0.8828125,0.3402692675590515,,
3,1599,,,0.9296875,0.20056483149528503,,
3,1649,,,0.8828125,0.3647235333919525,,
3,1699,,,0.9140625,0.26067280769348145,,
3,1719,,,,,0.8962000012397766,0.27542197704315186
4,1749,,,0.9140625,0.2613803744316101,,
4,1799,,,0.8984375,0.25006863474845886,,
4,1849,,,0.875,0.27954936027526855,,
4,1899,,,0.90625,0.23077335953712463,,
4,1949,,,0.90625,0.2932645082473755,,
4,1999,,,0.84375,0.3986610472202301,,
4,2049,,,0.8671875,0.3278076648712158,,
4,2099,,,0.90625,0.2842288613319397,,
4,2149,,,0.875,0.3139359652996063,,
4,2149,,,,,0.9097999930381775,0.25319981575012207
5,2199,,,0.921875,0.1914840042591095,,
5,2249,,,0.9453125,0.2024441361427307,,
5,2299,,,0.890625,0.29190847277641296,,
5,2349,,,0.90625,0.21875689923763275,,
5,2399,,,0.90625,0.2907902002334595,,
5,2449,,,0.8828125,0.2397611439228058,,
5,2499,,,0.9140625,0.22144292294979095,,
5,2549,,,0.921875,0.23868007957935333,,
5,2579,,,,,0.9100000262260437,0.25936463475227356
6,2599,,,0.9609375,0.1770114302635193,,
6,2649,,,0.9140625,0.19083735346794128,,
6,2699,,,0.9140625,0.2543204426765442,,
6,2749,,,0.9375,0.26244020462036133,,
6,2799,,,0.890625,0.3190710246562958,,
6,2849,,,0.953125,0.17954526841640472,,
6,2899,,,0.921875,0.21752147376537323,,
6,2949,,,0.875,0.3193526268005371,,
6,2999,,,0.921875,0.19108076393604279,,
6,3009,,,,,0.9085999727249146,0.2466132789850235
7,3049,,,0.9453125,0.15034309029579163,,
7,3099,,,0.8828125,0.24584127962589264,,
7,3149,,,0.921875,0.2552942633628845,,
7,3199,,,0.9375,0.2244742065668106,,
7,3249,,,0.8671875,0.26408785581588745,,
7,3299,,,0.9140625,0.2302088439464569,,
7,3349,,,0.921875,0.17800766229629517,,
7,3399,,,0.8984375,0.2624243497848511,,
7,3439,,,,,0.9133999943733215,0.24778036773204803
8,3449,,,0.921875,0.1828985959291458,,
8,3499,,,0.953125,0.17023810744285583,,
8,3549,,,0.9140625,0.29299402236938477,,
8,3599,,,0.9296875,0.18549872934818268,,
8,3649,,,0.875,0.2951286733150482,,
8,3699,,,0.8984375,0.27948707342147827,,
8,3749,,,0.90625,0.26359134912490845,,
8,3799,,,0.9140625,0.2690883278846741,,
8,3849,,,0.9609375,0.16408276557922363,,
8,3869,,,,,0.9168000221252441,0.2359900176525116
9,3899,,,0.9296875,0.1795065701007843,,
9,3949,,,0.9140625,0.2766137421131134,,
9,3999,,,0.953125,0.18279476463794708,,
9,4049,,,0.890625,0.273741751909256,,
9,4099,,,0.9140625,0.188319593667984,,
9,4149,,,0.9140625,0.24156711995601654,,
9,4199,,,0.90625,0.2400980293750763,,
9,4249,,,0.9375,0.2751716375350952,,
9,4299,,,0.9204545617103577,0.22392745316028595,,
9,4299,,,,,0.909600019454956,0.2521366477012634
10,4300,0.9122999906539917,0.2390655279159546,,,,
