epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,49,,,0.3671875,1.727264165878296,,
0,99,,,0.44140625,1.451735258102417,,
0,149,,,0.51953125,1.2591454982757568,,
0,199,,,0.5234375,1.213170051574707,,
0,210,,,,,0.7198333144187927,0.7776703238487244
1,249,,,0.5390625,1.1370928287506104,,
1,299,,,0.60546875,1.0512007474899292,,
1,349,,,0.56640625,1.059488296508789,,
1,399,,,0.59375,1.0308592319488525,,
1,421,,,,,0.7821666598320007,0.5953397750854492
2,449,,,0.62890625,1.0227992534637451,,
2,499,,,0.6171875,0.9946574568748474,,
2,549,,,0.65625,0.882622480392456,,
2,599,,,0.671875,0.8454104661941528,,
2,632,,,,,0.7763333320617676,0.5813695192337036
3,649,,,0.6640625,0.8280810117721558,,
3,699,,,0.640625,0.9310555458068848,,
3,749,,,0.66796875,0.8496034741401672,,
3,799,,,0.62890625,0.9018799662590027,,
3,843,,,,,0.7906666398048401,0.5561313629150391
4,849,,,0.703125,0.7950032949447632,,
4,899,,,0.6484375,0.9323632717132568,,
4,949,,,0.703125,0.8485687971115112,,
4,999,,,0.671875,0.8941977024078369,,
4,1049,,,0.671875,0.9339393973350525,,
4,1054,,,,,0.7835000157356262,0.5573106408119202
5,1099,,,0.70703125,0.7400859594345093,,
5,1149,,,0.74609375,0.735236406326294,,
5,1199,,,0.66796875,0.8874204158782959,,
5,1249,,,0.76171875,0.6344691514968872,,
5,1265,,,,,0.8098333477973938,0.48590990900993347
6,1299,,,0.75390625,0.8299770951271057,,
6,1349,,,0.69140625,0.8030344843864441,,
6,1399,,,0.70703125,0.7785583138465881,,
6,1449,,,0.73828125,0.708890438079834,,
6,1476,,,,,0.7946666479110718,0.49881160259246826
7,1499,,,0.7578125,0.7508752346038818,,
7,1549,,,0.6953125,0.8030682802200317,,
7,1599,,,0.6953125,0.7632652521133423,,
7,1649,,,0.75390625,0.6341637372970581,,
7,1687,,,,,0.8053333163261414,0.48157504200935364
8,1699,,,0.71875,0.7108840346336365,,
8,1749,,,0.73828125,0.714516282081604,,
8,1799,,,0.67578125,0.9035478830337524,,
8,1849,,,0.703125,0.7158483862876892,,
8,1898,,,,,0.8243333101272583,0.4421232044696808
9,1899,,,0.69921875,0.9223034381866455,,
9,1949,,,0.73828125,0.8029932379722595,,
9,1999,,,0.67578125,0.7343575358390808,,
9,2049,,,0.65234375,0.9015047550201416,,
9,2099,,,0.75390625,0.7007544040679932,,
9,2109,,,,,0.8226666450500488,0.4443168044090271
10,2149,,,0.78125,0.6306967735290527,,
10,2199,,,0.734375,0.7685023546218872,,
10,2249,,,0.74609375,0.7502200603485107,,
10,2299,,,0.7265625,0.7500799894332886,,
10,2320,,,,,0.8180000185966492,0.4635014533996582
11,2349,,,0.71484375,0.7767744064331055,,
11,2399,,,0.7578125,0.6893680095672607,,
11,2449,,,0.76171875,0.6744390726089478,,
11,2499,,,0.69140625,0.7016845941543579,,
11,2531,,,,,0.8180000185966492,0.45667126774787903
12,2532,0.8095999956130981,0.4831606447696686,,,,
