epoch,lr-Adam,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
34,,14749,,,0.9609375,0.1254628300666809,,
34,,14799,,,0.953125,0.11549083143472672,,
34,,14849,,,0.96875,0.11197490245103836,,
34,,14899,,,0.9765625,0.08934804797172546,,
34,,14949,,,0.9140625,0.19151031970977783,,
34,,14999,,,0.96875,0.15137901902198792,,
34,,15049,,,0.9659090638160706,0.09981794655323029,,
34,,15049,,,,,0.9413999915122986,0.17101189494132996
,0.000125,15050,,,,,,
35,,15099,,,0.953125,0.1811922937631607,,
35,,15149,,,0.9453125,0.14508628845214844,,
35,,15199,,,0.9609375,0.13316909968852997,,
35,,15249,,,0.9609375,0.09573562443256378,,
35,,15299,,,0.9140625,0.17643719911575317,,
35,,15349,,,0.9609375,0.1601957380771637,,
35,,15399,,,0.9453125,0.11961594969034195,,
35,,15449,,,0.9296875,0.17350563406944275,,
35,,15479,,,,,0.9419999718666077,0.16711445152759552
,0.000125,15480,,,,,,
36,,15499,,,0.9453125,0.14687442779541016,,
36,,15549,,,0.953125,0.1251218020915985,,
36,,15599,,,0.9296875,0.20832416415214539,,
36,,15649,,,0.9296875,0.21036972105503082,,
36,,15699,,,0.953125,0.13726025819778442,,
36,,15749,,,0.96875,0.09457454085350037,,
36,,15799,,,0.9375,0.14143753051757812,,
36,,15849,,,0.9296875,0.22240892052650452,,
36,,15899,,,0.9296875,0.21833032369613647,,
36,,15909,,,,,0.9409999847412109,0.1752775013446808
,0.000125,15910,,,,,,
37,,15949,,,0.9609375,0.11311899125576019,,
37,,15999,,,0.984375,0.12241038680076599,,
37,,16049,,,0.9375,0.1765364706516266,,
37,,16099,,,0.953125,0.12090884894132614,,
37,,16149,,,0.96875,0.10409588366746902,,
37,,16199,,,0.96875,0.1049814224243164,,
37,,16249,,,0.9453125,0.13446003198623657,,
37,,16299,,,0.953125,0.15406326949596405,,
37,,16339,,,,,0.9351999759674072,0.17647014558315277
,0.000125,16340,,,,,,
38,,16349,,,0.953125,0.11848226189613342,,
38,,16399,,,0.96875,0.11216315627098083,,
38,,16449,,,0.9765625,0.08718203008174896,,
38,,16499,,,0.9375,0.14777390658855438,,
38,,16549,,,0.9609375,0.1095028966665268,,
38,,16599,,,0.9296875,0.17251375317573547,,
38,,16649,,,0.9453125,0.14231912791728973,,
38,,16699,,,0.9296875,0.1861322820186615,,
38,,16749,,,0.953125,0.13980455696582794,,
38,,16769,,,,,0.9409999847412109,0.17569828033447266
,0.000125,16770,,,,,,
39,,16799,,,0.953125,0.09735133498907089,,
39,,16849,,,0.9453125,0.15757977962493896,,
39,,16899,,,0.9609375,0.1192244365811348,,
39,,16949,,,0.953125,0.09987393021583557,,
39,,16999,,,0.953125,0.09702468663454056,,
39,,17049,,,0.9296875,0.15804386138916016,,
39,,17099,,,0.9765625,0.07809139788150787,,
39,,17149,,,0.9375,0.09744474291801453,,
39,,17199,,,0.9545454382896423,0.1332949697971344,,
39,,17199,,,,,0.9399999976158142,0.1724444031715393
,6.25e-05,17200,,,,,,
40,,17249,,,0.96875,0.11184528470039368,,
40,,17299,,,0.984375,0.06302253156900406,,
40,,17349,,,0.9609375,0.12116311490535736,,
40,,17399,,,0.953125,0.10845868289470673,,
40,,17449,,,0.9375,0.12749674916267395,,
40,,17499,,,0.9609375,0.0967886820435524,,
40,,17549,,,0.96875,0.13316088914871216,,
40,,17599,,,0.9765625,0.10222316533327103,,
40,,17629,,,,,0.9426000118255615,0.16576890647411346
,6.25e-05,17630,,,,,,
41,,17649,,,0.9609375,0.0864391028881073,,
41,,17699,,,0.984375,0.05649935454130173,,
41,,17749,,,0.96875,0.13022416830062866,,
41,,17799,,,0.9375,0.14623188972473145,,
41,,17849,,,0.921875,0.19510114192962646,,
41,,17899,,,0.9609375,0.10651267319917679,,
41,,17949,,,0.9296875,0.16584061086177826,,
41,,17999,,,0.953125,0.11107687652111053,,
41,,18049,,,0.9609375,0.09253671020269394,,
41,,18059,,,,,0.9480000138282776,0.15889972448349
,6.25e-05,18060,,,,,,
42,,18099,,,0.9765625,0.09734268486499786,,
42,,18149,,,0.96875,0.08448576182126999,,
42,,18199,,,0.953125,0.14585834741592407,,
42,,18249,,,0.9609375,0.11291790008544922,,
42,,18299,,,0.9609375,0.14103086292743683,,
42,,18349,,,0.9921875,0.04404987022280693,,
42,,18399,,,0.9765625,0.06344806402921677,,
42,,18449,,,0.96875,0.0863000825047493,,
42,,18489,,,,,0.9430000185966492,0.1655612736940384
,6.25e-05,18490,,,,,,
43,,18499,,,0.9765625,0.09977562725543976,,
43,,18549,,,0.953125,0.1085820347070694,,
43,,18599,,,0.9296875,0.17739300429821014,,
43,,18649,,,0.9375,0.13132618367671967,,
43,,18699,,,0.96875,0.067591093480587,,
43,,18749,,,0.9296875,0.16622024774551392,,
43,,18799,,,0.9765625,0.10454608500003815,,
43,,18849,,,0.9453125,0.11771520972251892,,
43,,18899,,,0.96875,0.0620497465133667,,
43,,18919,,,,,0.9419999718666077,0.16784697771072388
,6.25e-05,18920,,,,,,
44,,18949,,,0.953125,0.1547931283712387,,
44,,18999,,,0.984375,0.057966284453868866,,
44,,19049,,,0.984375,0.06265033781528473,,
44,,19099,,,0.9609375,0.17342506349086761,,
44,,19149,,,0.96875,0.10489309579133987,,
44,,19199,,,0.9609375,0.10859595239162445,,
44,,19249,,,0.9609375,0.13867108523845673,,
44,,19299,,,0.9609375,0.08648204058408737,,
44,,19349,,,0.9659090638160706,0.11049287766218185,,
44,,19349,,,,,0.9398000240325928,0.17138776183128357
,6.25e-05,19350,,,,,,
45,,19399,,,0.9609375,0.09929216653108597,,
45,,19449,,,0.9921875,0.04277665540575981,,
45,,19499,,,0.9609375,0.08163836598396301,,
45,,19549,,,0.9765625,0.08253893256187439,,
45,,19599,,,0.984375,0.05175238475203514,,
45,,19649,,,0.953125,0.14509591460227966,,
45,,19699,,,0.9609375,0.12452660501003265,,
45,,19749,,,0.984375,0.06195157393813133,,
45,,19779,,,,,0.944599986076355,0.1612083911895752
,3.125e-05,19780,,,,,,
46,,19799,,,0.90625,0.19972416758537292,,
46,,19849,,,0.9609375,0.12378384172916412,,
46,,19899,,,0.96875,0.09958839416503906,,
46,,19949,,,0.9609375,0.11470875144004822,,
46,,19999,,,0.9375,0.11474840342998505,,
46,,20049,,,0.984375,0.05599328503012657,,
46,,20099,,,0.96875,0.142412006855011,,
46,,20149,,,0.96875,0.10815964639186859,,
46,,20199,,,0.9765625,0.06261004507541656,,
46,,20209,,,,,0.9430000185966492,0.16611427068710327
,3.125e-05,20210,,,,,,
47,,20249,,,0.9453125,0.09796693921089172,,
47,,20299,,,0.9375,0.13244421780109406,,
47,,20349,,,0.921875,0.21772046387195587,,
47,,20399,,,0.9609375,0.14450682699680328,,
47,,20449,,,0.96875,0.10244067013263702,,
47,,20499,,,0.9453125,0.10576165467500687,,
47,,20549,,,0.96875,0.14384794235229492,,
47,,20599,,,0.9765625,0.05622323602437973,,
47,,20639,,,,,0.9422000050544739,0.16720449924468994
,3.125e-05,20640,,,,,,
48,,20649,,,0.9453125,0.15657702088356018,,
48,,20699,,,0.96875,0.08681032806634903,,
48,,20749,,,0.9765625,0.06275045871734619,,
48,,20799,,,0.921875,0.14760830998420715,,
48,,20849,,,0.9609375,0.08432291448116302,,
48,,20899,,,0.9453125,0.15065117180347443,,
48,,20949,,,0.984375,0.06789922714233398,,
48,,20999,,,0.96875,0.11779013276100159,,
48,,21049,,,0.9140625,0.19151541590690613,,
48,,21069,,,,,0.9413999915122986,0.1670731008052826
,3.125e-05,21070,,,,,,
49,,21099,,,0.9609375,0.11518943309783936,,
49,,21149,,,0.9140625,0.25595536828041077,,
49,,21199,,,0.96875,0.09352640062570572,,
49,,21249,,,0.9375,0.1645004153251648,,
49,,21299,,,0.953125,0.08562707901000977,,
49,,21349,,,0.9609375,0.1048460528254509,,
49,,21399,,,0.9453125,0.1373579353094101,,
49,,21449,,,0.9609375,0.08518210798501968,,
49,,21499,,,0.9431818127632141,0.179480642080307,,
49,,21499,,,,,0.9440000057220459,0.16700415313243866
,1.5625e-05,21500,,,,,,
50,,21549,,,0.9765625,0.07714313268661499,,
50,,21599,,,0.9609375,0.09922594577074051,,
50,,21649,,,0.9609375,0.16377894580364227,,
50,,21699,,,0.9453125,0.13484039902687073,,
50,,21749,,,0.9609375,0.09129449725151062,,
50,,21799,,,0.9453125,0.10517539083957672,,
50,,21849,,,0.953125,0.11235266923904419,,
50,,21899,,,0.96875,0.10995243489742279,,
50,,21929,,,,,0.9426000118255615,0.16890043020248413
,1.5625e-05,21930,,,,,,
51,,21949,,,0.9453125,0.08779049664735794,,
51,,21999,,,0.9375,0.15389996767044067,,
51,,22049,,,0.96875,0.0850842148065567,,
51,,22099,,,0.9765625,0.09037959575653076,,
51,,22149,,,0.9765625,0.07529664039611816,,
51,,22199,,,0.96875,0.07907350361347198,,
51,,22249,,,0.984375,0.05968204513192177,,
51,,22299,,,0.9375,0.11716719716787338,,
51,,22349,,,0.9609375,0.13989003002643585,,
51,,22359,,,,,0.9405999779701233,0.1673978567123413
52,,22360,0.9458000063896179,0.15777777135372162,,,,
