epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,49,,,0.609375,0.9499406814575195,,
0,99,,,0.5859375,1.0032906532287598,,
0,149,,,0.6875,0.7861645817756653,,
0,199,,,0.7421875,0.6171265840530396,,
0,249,,,0.703125,0.7831034064292908,,
0,299,,,0.7890625,0.677379310131073,,
0,349,,,0.7109375,0.8002432584762573,,
0,399,,,0.7265625,0.7094024419784546,,
0,429,,,,,0.7459999918937683,0.673183023929596
1,449,,,0.7578125,0.7303323149681091,,
1,499,,,0.7265625,0.659935712814331,,
1,549,,,0.75,0.6039028167724609,,
1,599,,,0.71875,0.7211294174194336,,
1,649,,,0.8046875,0.5649484395980835,,
1,699,,,0.75,0.6117852926254272,,
1,749,,,0.765625,0.564050555229187,,
1,799,,,0.78125,0.5031639933586121,,
1,849,,,0.6875,0.6621230244636536,,
1,859,,,,,0.8008000254631042,0.5460127592086792
2,899,,,0.765625,0.587942361831665,,
2,949,,,0.9140625,0.4192536473274231,,
2,999,,,0.828125,0.5331739783287048,,
2,1049,,,0.765625,0.618245005607605,,
2,1099,,,0.734375,0.564908504486084,,
2,1149,,,0.8203125,0.49515730142593384,,
2,1199,,,0.765625,0.594125509262085,,
2,1249,,,0.8515625,0.41329115629196167,,
2,1289,,,,,0.8069999814033508,0.5136169195175171
3,1299,,,0.78125,0.5145975351333618,,
3,1349,,,0.7890625,0.5366926193237305,,
3,1399,,,0.7890625,0.5975171327590942,,
3,1449,,,0.8125,0.513615608215332,,
3,1499,,,0.78125,0.48742884397506714,,
3,1549,,,0.8125,0.46385103464126587,,
3,1599,,,0.734375,0.5970537662506104,,
3,1649,,,0.8125,0.4431641399860382,,
3,1699,,,0.734375,0.6254254579544067,,
3,1719,,,,,0.8230000138282776,0.47206708788871765
4,1749,,,0.7734375,0.5417571067810059,,
4,1799,,,0.875,0.45771458745002747,,
4,1849,,,0.890625,0.3542523980140686,,
4,1899,,,0.8515625,0.4428827464580536,,
4,1949,,,0.8125,0.5090005993843079,,
4,1999,,,0.8046875,0.4619503617286682,,
4,2049,,,0.8046875,0.4402399957180023,,
4,2099,,,0.828125,0.5532472133636475,,
