epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,49,,,0.7578125,0.648242712020874,,
0,99,,,0.8671875,0.3992019295692444,,
0,149,,,0.8203125,0.45766475796699524,,
0,199,,,0.9140625,0.27493757009506226,,
0,249,,,0.90625,0.3527185022830963,,
0,299,,,0.9296875,0.21283283829689026,,
0,349,,,0.9140625,0.3200201988220215,,
0,399,,,0.921875,0.1842147707939148,,
0,429,,,,,0.8877999782562256,0.29345402121543884
1,449,,,0.890625,0.3068985939025879,,
1,499,,,0.9453125,0.21639390289783478,,
1,549,,,0.8671875,0.3450089693069458,,
1,599,,,0.9296875,0.1672312170267105,,
1,649,,,0.890625,0.2579338848590851,,
1,699,,,0.8515625,0.2988104820251465,,
1,749,,,0.8828125,0.362182080745697,,
1,799,,,0.9609375,0.17912648618221283,,
1,849,,,0.8671875,0.37704208493232727,,
1,859,,,,,0.9079999923706055,0.24300861358642578
2,899,,,0.921875,0.2270696759223938,,
2,949,,,0.8828125,0.2734100818634033,,
2,999,,,0.9609375,0.12640061974525452,,
2,1049,,,0.90625,0.24924802780151367,,
2,1099,,,0.9375,0.24032875895500183,,
2,1149,,,0.90625,0.2887296676635742,,
2,1199,,,0.875,0.31787359714508057,,
2,1249,,,0.90625,0.232939675450325,,
2,1289,,,,,0.9132000207901001,0.23125991225242615
3,1299,,,0.9453125,0.21809493005275726,,
3,1349,,,0.9375,0.16713589429855347,,
3,1399,,,0.9296875,0.17232640087604523,,
3,1449,,,0.953125,0.16475899517536163,,
3,1499,,,0.90625,0.21420098841190338,,
3,1549,,,0.9375,0.1476057916879654,,
3,1599,,,0.9296875,0.197677880525589,,
3,1649,,,0.9375,0.16044515371322632,,
3,1699,,,0.921875,0.17463508248329163,,
3,1719,,,,,0.9138000011444092,0.22133004665374756
4,1749,,,0.9375,0.12639552354812622,,
4,1799,,,0.9609375,0.12288112938404083,,
4,1849,,,0.8828125,0.19797025620937347,,
4,1899,,,0.90625,0.22273077070713043,,
4,1949,,,0.90625,0.1859077513217926,,
4,1999,,,0.921875,0.22816194593906403,,
4,2049,,,0.8828125,0.2658386826515198,,
4,2099,,,0.9453125,0.17115898430347443,,
4,2149,,,0.9090909361839294,0.2507231533527374,,
4,2149,,,,,0.9161999821662903,0.22439035773277283
5,2199,,,0.9453125,0.12926916778087616,,
5,2249,,,0.9375,0.17675425112247467,,
5,2299,,,0.90625,0.1981838345527649,,
5,2349,,,0.921875,0.20958328247070312,,
5,2399,,,0.9140625,0.18916374444961548,,
5,2449,,,0.9453125,0.15072378516197205,,
5,2499,,,0.8984375,0.23764224350452423,,
5,2549,,,0.9296875,0.19378229975700378,,
5,2579,,,,,0.9197999835014343,0.22021828591823578
6,2599,,,0.953125,0.1189868375658989,,
6,2649,,,0.9453125,0.10133247822523117,,
6,2699,,,0.921875,0.16521260142326355,,
6,2749,,,0.9609375,0.11531854420900345,,
6,2799,,,0.953125,0.13786999881267548,,
6,2849,,,0.9609375,0.10839492082595825,,
6,2899,,,0.9609375,0.06696505844593048,,
6,2949,,,0.9296875,0.23644334077835083,,
6,2999,,,0.9375,0.12815722823143005,,
6,3009,,,,,0.9197999835014343,0.22604447603225708
7,3049,,,0.9609375,0.07399207353591919,,
7,3099,,,0.9609375,0.14648661017417908,,
7,3149,,,0.96875,0.0737430527806282,,
7,3199,,,0.921875,0.17982026934623718,,
7,3249,,,0.96875,0.09230967611074448,,
7,3299,,,0.953125,0.13610564172267914,,
7,3349,,,0.984375,0.0877649188041687,,
7,3399,,,0.9765625,0.1111215278506279,,
7,3439,,,,,0.9215999841690063,0.2256239801645279
8,3449,,,0.9765625,0.07885842025279999,,
8,3499,,,0.984375,0.04905718192458153,,
8,3549,,,0.9765625,0.06240761652588844,,
8,3599,,,0.953125,0.09090613573789597,,
8,3649,,,0.9765625,0.06504419445991516,,
8,3699,,,0.96875,0.09720081835985184,,
8,3749,,,0.9765625,0.06285740435123444,,
8,3799,,,0.9453125,0.12759509682655334,,
8,3849,,,0.96875,0.0770011693239212,,
8,3869,,,,,0.9175999760627747,0.24514372646808624
9,3870,0.9168000221252441,0.25164368748664856,,,,
