epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,49,,,0.703125,0.9561067819595337,,
0,99,,,0.8828125,0.5094897150993347,,
0,149,,,0.796875,0.4897540807723999,,
0,199,,,0.8828125,0.3402279019355774,,
0,249,,,0.859375,0.43590986728668213,,
0,299,,,0.90625,0.31967484951019287,,
0,349,,,0.9140625,0.29077789187431335,,
0,399,,,0.9296875,0.26365089416503906,,
0,429,,,,,0.9351999759674072,0.21144478023052216
1,449,,,0.9453125,0.1719382405281067,,
1,499,,,0.953125,0.15583248436450958,,
1,549,,,0.9140625,0.2582818865776062,,
1,599,,,0.9140625,0.2838834226131439,,
1,649,,,0.90625,0.34000134468078613,,
1,699,,,0.9453125,0.19705772399902344,,
1,749,,,0.9453125,0.24847225844860077,,
1,799,,,0.9609375,0.1773427128791809,,
1,849,,,0.9296875,0.25712862610816956,,
1,859,,,,,0.9502000212669373,0.16302965581417084
2,899,,,0.9375,0.16126590967178345,,
2,949,,,0.953125,0.145671084523201,,
2,999,,,0.953125,0.16831010580062866,,
2,1049,,,0.921875,0.2247958928346634,,
2,1099,,,0.9609375,0.10547801107168198,,
2,1149,,,0.9609375,0.20390844345092773,,
2,1199,,,0.9609375,0.13831070065498352,,
2,1249,,,0.953125,0.2592209279537201,,
2,1289,,,,,0.9570000171661377,0.13814176619052887
3,1299,,,0.953125,0.1679968684911728,,
3,1349,,,0.9453125,0.18140539526939392,,
3,1399,,,0.953125,0.18013423681259155,,
3,1449,,,0.9296875,0.2766166925430298,,
3,1499,,,0.9453125,0.17024022340774536,,
3,1549,,,0.984375,0.05479079857468605,,
3,1599,,,0.9453125,0.21181875467300415,,
3,1649,,,0.9140625,0.32795268297195435,,
3,1699,,,0.9453125,0.12466918677091599,,
3,1719,,,,,0.9595999717712402,0.125285804271698
4,1749,,,0.9609375,0.18492117524147034,,
4,1799,,,0.9765625,0.09588396549224854,,
4,1849,,,0.9765625,0.08639940619468689,,
4,1899,,,0.9453125,0.15461333096027374,,
4,1949,,,0.9453125,0.1380053013563156,,
4,1999,,,0.984375,0.08547108620405197,,
4,2049,,,0.953125,0.11182541400194168,,
4,2099,,,0.953125,0.21762189269065857,,
4,2149,,,0.9318181872367859,0.17674154043197632,,
4,2149,,,,,0.9595999717712402,0.12070570141077042
5,2199,,,0.9609375,0.21700654923915863,,
5,2249,,,0.9921875,0.04457422345876694,,
5,2299,,,0.9453125,0.10248059034347534,,
5,2349,,,0.9609375,0.08046071231365204,,
5,2399,,,0.953125,0.15701572597026825,,
5,2449,,,0.953125,0.12119980156421661,,
5,2499,,,0.9609375,0.10020556300878525,,
5,2549,,,0.96875,0.10089585185050964,,
5,2579,,,,,0.9648000001907349,0.11247751116752625
6,2599,,,0.9765625,0.0931510403752327,,
6,2649,,,0.9453125,0.1964198350906372,,
6,2699,,,0.9609375,0.13516804575920105,,
6,2749,,,0.9609375,0.2224825918674469,,
6,2799,,,0.9609375,0.1471399962902069,,
6,2849,,,0.9375,0.14572282135486603,,
6,2899,,,0.9453125,0.19992974400520325,,
6,2949,,,0.984375,0.11206451058387756,,
6,2999,,,0.9453125,0.16298189759254456,,
6,3009,,,,,0.965399980545044,0.10960260033607483
7,3049,,,0.953125,0.11584125459194183,,
7,3099,,,0.9296875,0.2501262426376343,,
7,3149,,,0.9609375,0.08608692139387131,,
7,3199,,,0.96875,0.11926858127117157,,
7,3249,,,0.9765625,0.04946984350681305,,
7,3299,,,0.9296875,0.1731506884098053,,
7,3349,,,0.9609375,0.135866180062294,,
7,3399,,,0.9765625,0.11453990638256073,,
7,3439,,,,,0.9688000082969666,0.10100751370191574
8,3449,,,0.9921875,0.04830864816904068,,
8,3499,,,0.9609375,0.0963132381439209,,
8,3549,,,0.9609375,0.12137500941753387,,
8,3599,,,0.984375,0.05910531431436539,,
8,3649,,,0.9765625,0.06755213439464569,,
8,3699,,,0.96875,0.1084514856338501,,
8,3749,,,0.9375,0.29766812920570374,,
8,3799,,,0.984375,0.10575991123914719,,
8,3849,,,0.96875,0.07296178489923477,,
8,3869,,,,,0.9684000015258789,0.10083495825529099
9,3899,,,0.9765625,0.11719077825546265,,
9,3949,,,0.9453125,0.1947941780090332,,
9,3999,,,0.953125,0.13765999674797058,,
9,4049,,,0.9609375,0.11254295706748962,,
9,4099,,,0.96875,0.19420215487480164,,
9,4149,,,0.984375,0.06986942142248154,,
9,4199,,,0.9765625,0.05100864917039871,,
9,4249,,,0.9609375,0.10365188866853714,,
9,4299,,,0.9659090638160706,0.10226867347955704,,
9,4299,,,,,0.9703999757766724,0.09051725268363953
10,4300,0.97079998254776,0.09010740369558334,,,,
